,text,label
1008,He is credited as one of the first Japanese wrestlers to gain a fan base outside of his native Japan in the United States .,3
1009,"A singer makes a musical statement , and then the musical chorus answers together .",3
1010,"A common example of this would be a person contracting a hit man , or a hired killer .",3
1011,"The lake has a good variety of fishes , and is a popular tourist attraction for fishing .",3
1012,Planned economies contrast with command economies .,3
1013,Planned economies have sometimes been successful .,3
1014,Agriculture is one of the main activities in the province .,3
1015,"After the war , the buildings were used as an immigration and migration hostel .",3
1016,The amount of fuel used to find specific impulse can be measured in different ways .,3
1017,"The station was built in a modern airport style , with all of its many platforms sited underground .",3
1018,"In this way , a single QRcode can be used to find the same article , in many languages .",3
1019,"In this way , one QRcode can deliver the same article in many languages , even when the museum is unable to make its own translations .",3
1020,Drug trafficking and illegal drug use is a big problem in the nation .,3
1021,"Depending on their location , green tree frogs will live in several habitats .",3
1022,"Starting in 1941 , all entering students had to be high school graduates .",3
1023,"As of 2005 , the municipality had a total population of 7,172 .",3
1024,There are no specific treatments for dengue fever .,3
1025,"The Internet has made it easier for urban legends to spread , as people often spread them to their friends or family using e-mail .",3
1026,There are four kinds of exams : These are by far the most commonly taken exams .,3
1027,These are by far the most commonly taken exams .,3
1028,The movie became very popular before it was released because of the title and because of many people talked about it on the Internet .,3
1029,"However , species vary in the details .",3
1030,The museum also displays copies of the Erfurt Hebrew Manuscripts .,3
1031,"It flies slowly with its head facing downwards , looking for its main food , the large apple snails .",3
1032,"Many variations of ketchup were created , but the tomato - based version did not appear until about a century later after other types .",3
1033,The theory has been criticized and modified over the course of time .,3
1034,A knee lift is a move where a wrestler uses their knee and brings it up to hit the opponent under the chin .,3
1035,"The cartful sells mainly two kinds of products , street food and clothes .",3
1036,"German people started arriving in 1828 , after Brazilian independence .",3
1037,The authors suggest that oil dependence is a problem we need no longer have .,3
1038,A new worker spends the first few days of its adult life caring for the queen and young .,3
1039,A new ergate spends the first few days of its adult life caring for the queen and young .,3
1040,"There is no exact total number of deaths , because many were unrecorded .",3
1041,"Because planners expected fairly light traffic volumes , the bridge was designed with two lanes , and it was just 39 ft wide .",3
1042,"Because the bridge was not expected to have large amounts of traffic , the bridge was designed with only two lanes .",3
